author,published_at,updated_at,like_count,text
@KikeOhvs,2022-08-01T20:54:22Z,2022-08-01T20:54:22Z,0,Looks like the rock has finally beginning to learn how to act  and not just memorizing dialogues and repeating them
@abdellahhouari3154,2022-08-01T18:39:11Z,2022-08-01T18:39:11Z,0,too much trash at once
@reclamantul,2022-08-01T18:39:03Z,2022-08-01T18:39:03Z,0,I am very curious if they will credit Romanian folklore for the music they are using
@tedon4116,2022-08-01T17:24:44Z,2022-08-01T17:24:44Z,0,I thought black Adam is a villain
@PotatoGamer561,2022-08-01T16:04:52Z,2022-08-01T16:04:52Z,0,Waiting for Dr fate 🥶🥶🥶🥶
@PotatoGamer561,2022-08-01T16:04:25Z,2022-08-01T16:04:25Z,0,Dr fate looking so cool🥵🥵🥵🥵
@banaani611,2022-08-01T12:43:37Z,2022-08-01T12:43:37Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=52"">0:52</a> was that atom?"
@kratos9643,2022-08-01T09:49:40Z,2022-08-01T09:49:40Z,0,I  am Adam :)
@HaharuRecords,2022-08-01T09:43:48Z,2022-08-01T09:43:48Z,0,Superman won&#39;t like this... he is flying
@LegendThirty,2022-08-01T07:02:48Z,2022-08-01T07:02:48Z,0,He looks like Shazam
@shovelollipopincatassandsell,2022-08-01T06:47:58Z,2022-08-01T06:47:58Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=119"">1:59</a>"
@linkfound9892,2022-08-01T06:41:40Z,2022-08-01T06:41:40Z,4,This movie is gonna make a billion dollars!
@deniedprosperity4144,2022-08-01T06:09:26Z,2022-08-01T06:09:26Z,0,"I fear people are gonna ruin this movie with trash and unoriginal morbius memes like what happened to Minions 2, imagine if Minions: Rise of Gru didn&#39;t got cancelled and got released early before the Morbius memes.. Those were good times."
@sorrowsxiii,2022-08-01T05:18:53Z,2022-08-01T05:18:53Z,1,So <br>John Cena = peacemaker<br>The rock = black adam
@nightlock826,2022-08-01T04:23:25Z,2022-08-01T04:23:25Z,2,I know it’s about black Adam but I’m kinda of getting hyped to see DR fate on the big screen
@corvinusvhb6907,2022-08-01T02:03:12Z,2022-08-01T02:04:40Z,1,"BUT GOD!!!!!!🔥🔥🔥🔥🔥<br>.<br>Here again we have another chemically created, DC comic (Antichrist) character!!! - <br>.<br>Humanity just loves making the most fiendish perpetrators, heroes!<br>.<br>🔥🔥🔥🌪🌪🌪🔥🔥🔥🔥🔥<br>REVELATION 13:1-18 &amp; REVELATION 19:19-21<br>."
@glasshalffullofwhatever3106,2022-07-31T22:29:59Z,2022-07-31T22:29:59Z,0,"One of the FEW instances where an actor physically looks as jacked as the role hes given, expresses he wants to play the role, and fans want him to play the role...a rarity."
@HassanAli-eo2wn,2022-07-31T18:58:27Z,2022-07-31T18:58:27Z,0,Please come the movie I viewed me
@cristianfrunza,2022-07-31T18:35:12Z,2022-07-31T18:35:12Z,0,Traiasca Argatu&quot; / Subcarpati :))
@tonmoytrishnav5418,2022-07-31T16:54:06Z,2022-07-31T16:54:06Z,1,I am done ☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️☺️......
@julianseguin2748,2022-07-31T14:09:33Z,2022-07-31T14:09:33Z,0,"Pros:<br><br>Action seemingly on par with MOS<br>Cool costumes (especially Hawkman)<br>Pierce Brosnan<br>Decent VFX<br><br>Cons:<br>The Rock seems to be playing himself. Again<br>Aside from the costume he doesn&#39;t even look like Black Adam. <br> Stupid unfunny jokes. <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=102"">1:42</a> Yes roll up the window 🤣As if that&#39;s going to keep him out."
@aleccap5946,2022-07-31T14:04:26Z,2022-07-31T14:04:26Z,0,This is about the only super hero that actually looks the part. And he looks 101% Black Adam
@zulkamal9191,2022-07-31T13:40:57Z,2022-07-31T13:40:57Z,0,Did he catch a rocket..
@SubhojitDey,2022-07-31T11:55:14Z,2022-07-31T11:55:14Z,0,This is going to be such a disaster i feel bad for the kids in the comments section
@kizuki8962,2022-07-31T10:46:42Z,2022-07-31T10:46:42Z,0,If he doesn’t say Shazam I’m he so disappointed
@m2mdohkun,2022-07-31T09:56:21Z,2022-07-31T09:56:21Z,0,"Seeing Morb Vibes in Adam vibes, wow, what a time to be alive!"
@remuxic9241,2022-07-31T09:13:58Z,2022-07-31T09:13:58Z,161,Fun fact : <br>If you watch the scene where Black Adam catches the rocket in 0.25x speed. You can his movement from the car to catching the rocket.  A nice little touch up make it actually look like he&#39;s fast and didn&#39;t seem like teleportation.
@holadora4021,2022-07-31T08:43:41Z,2022-07-31T08:43:41Z,0,I saw a lot of comments of Black Adam on Shazam and now I know why.
@Freakbob28,2022-07-31T07:54:06Z,2022-07-31T07:54:06Z,0,Theres no way this will be good💀
@orionharmon6017,2022-07-31T07:48:25Z,2022-07-31T07:48:25Z,0,"I just thought of something, that would be unique if Shazam battle against black Adam."
@orionharmon6017,2022-07-31T07:44:04Z,2022-07-31T07:44:04Z,0,"Wow that&#39;s pretty amazing, Dwayne the rock Johnson will be playing black Adam this year."
@samuelmackenzie5267,2022-07-31T01:46:07Z,2022-07-31T01:46:07Z,0,I wonder if Kevin hart will have a cameo?
@TalkinShit3000,2022-07-30T23:36:47Z,2022-07-30T23:36:47Z,0,"What’s with DC and lightning bolts? Flash, Shazam and Black Adam… In Shazam’s new trailer he even jokes about this 😂"
@yeehawboy1410,2022-07-30T20:40:00Z,2022-07-30T20:40:00Z,0,This is like morbius levels of generic lmao takes itself way too seriously
@Dziuga,2022-07-30T16:34:59Z,2022-07-30T16:34:59Z,0,bro dats crazy
@superidolcat413,2022-07-30T14:59:59Z,2022-07-30T14:59:59Z,2,black rock
@Ghjsinshshbdgdbd,2022-07-30T14:52:52Z,2022-07-30T14:52:52Z,0,The rock is such a horrible actor this movie looks like a bigger joke than Morbius
@renierlombard5758,2022-07-30T12:55:08Z,2022-07-30T12:55:08Z,0,Too bad it is Dwayne Would have been nice to have a better actor.
@sitkapit6004,2022-07-30T12:16:40Z,2022-07-30T12:16:40Z,0,ЛУЧШЕ БЫ НОВОГО &quot;ХЕНКОКА&quot; СНЯЛИ!!!
@nikhiljain8417,2022-07-30T11:04:52Z,2022-07-30T11:04:52Z,0,DC needed the rock to revive itself. This movie seems to be the biggest blockbuster of this year. India loves rock.  All the best to people’s champ…
@ghufranali838,2022-07-30T10:14:34Z,2022-07-30T10:14:34Z,0,The rock
@hurricane4432,2022-07-30T06:56:03Z,2022-07-30T06:56:03Z,2,Hamara  कल्लू एडम aa hi gaya
@radharamandwivedi7609,2022-07-30T06:08:56Z,2022-07-30T06:08:56Z,2,The soundtrack 🤩🤩 goosebumps
@blackspacebunny8760,2022-07-30T05:44:11Z,2022-07-30T05:44:11Z,0,someone tell me...which one is stronger between superman and this new black adam character😂
@MHzappy,2022-07-30T05:33:37Z,2022-07-30T05:33:37Z,0,Fact: Dr fate got nerfed
@theeagle9367,2022-07-30T04:56:29Z,2022-07-30T09:52:07Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=15"">0:15</a> <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=54"">0:54</a> <a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=77"">1:17</a>"
@snake510ful,2022-07-30T04:00:36Z,2022-07-30T04:00:36Z,1,"I swear Black Adam has to be the thanos of the DCEU, the justice league has to come together to fight this guy, he has magic which is the weakness of Superman and the villain of Shazam and speed to keep up with flash and power to handle wonder woman and cyborg"
@MimiPipoo,2022-07-30T02:05:19Z,2022-07-30T02:05:19Z,2,They&#39;ll eventually ruin this character with a beyond corny beatdown by the Shazam cast.
@martinmoore2468,2022-07-30T00:44:59Z,2022-07-30T00:44:59Z,0,I was hoping that Black Adam will have a full set of black hair just like from Injustice 2 and some DC Comics series.
@coreysaddictions8289,2022-07-30T00:12:38Z,2022-07-30T00:12:38Z,0,dc was made before marvel and i see a whole lotta marvel in this....*<b>cough*</b> antman
@AriWahyudi,2022-07-29T23:40:26Z,2022-07-29T23:40:26Z,0,Why is shazam black?
@jas_bataille,2022-07-29T23:37:34Z,2022-07-29T23:37:34Z,764,"&quot;Heroes don&#39;t kill people.&quot; &quot;Well I do!&quot; <br>Ah finally! A hero that isn&#39;t a villain, just plain honest. It&#39;s nice for a change tbh"
@beomgyusthighsofsteel6651,2022-07-29T22:52:35Z,2022-07-29T22:52:35Z,1,"Someday soon, we will have BLACK ADAM, SHAZAM and SUPERMAN all in ONE MOVIE together."
@imasSubs2,2022-07-29T22:28:20Z,2022-07-29T22:28:20Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=81"">1:21</a> Nice quote of Mazinger"
@imasSubs2,2022-07-29T22:26:25Z,2022-07-29T22:26:25Z,0,This feel more liek a sequel of that Mummy movie.
@kai-rt8yn,2022-07-29T21:16:05Z,2022-07-29T21:16:05Z,0,idk bp2 might need some help
@noahchamberlain9797,2022-07-29T20:53:22Z,2022-07-29T20:53:22Z,2,Looks absolutely horrendous
@khaliquet1,2022-07-29T19:58:12Z,2022-07-29T19:58:12Z,0,"I&#39;m loving the fact we&#39;re getting non mainstream characters in this one. We&#39;ve all seen Batman, Superman, Wonder Woman and their usual big villains as movies. With DC using Shazam, they opened up a whole new part of their universe to casual and dedicated fans of DC. Atom Smasher? Cyclone? DOCTOR FATE?? Who would&#39;ve thought we&#39;d be alive to witness these legendary characters."
@kevinadams2804,2022-07-29T19:53:31Z,2022-07-29T19:53:31Z,0,"<a href=""http://www.youtube.com/results?search_query=%23goddid"">#goddid</a> 💜💙❤"
@leakpeak555,2022-07-29T17:20:45Z,2022-07-29T17:20:45Z,0,Nice
@seanlynch6737,2022-07-29T16:39:52Z,2022-07-29T16:39:52Z,0,"When we saw this in the cinema last night, the crowd went absolutely mad when he said &quot;It&#39;s Blackening time&quot;<br><br>This is going to be a film."
@OKശരിbye,2022-07-29T15:04:13Z,2022-07-29T15:04:13Z,0,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=118"">1:58</a> That&#39;s the strongest glass in the whole world"
@alexspiridon2938,2022-07-29T13:50:05Z,2022-07-29T13:50:05Z,0,Lot of love for Osoianu sisters for these amazing vocals! ❤❤❤
@chrisrusso4512,2022-07-29T13:47:58Z,2022-07-29T13:47:58Z,0,Thanagarian or archaeologist?
@qaisalbalushi1887,2022-07-29T12:36:59Z,2022-08-01T15:13:34Z,1,"<a href=""https://www.youtube.com/watch?v=X0tOpBuYasI&amp;t=87"">1:27</a> Doctor Fate: You Can Be The Destroyer Of DC, Or You Can Be Its Savior, THAT’S UP TO YOU."
@damianbloodmoon3915,2022-07-29T07:26:24Z,2022-07-29T07:26:24Z,0,I 💜❤️ DC! I hope Black Adam&#39;s movie becomes DC&#39;s newest $1 billion+
@rahulmathew8713,2022-07-29T01:10:45Z,2022-07-29T01:11:27Z,1,"Top 6 WB Live Action  Directors or Executives can not pull off in a 100 years, only the achievement of DC Animation Team<br><br>1. Batman taking the watchtower and saying to Flash and Martian Manhunter.<br> &quot;Gentlemen its an honor&quot; and crashing it on Thanagerians Science Experiement<br> and Superman saving Batman from the watchtower before it crashes and blowsup.<br><br>2. Batman taking a taking a nuke meant for Superman while Superman fights Doomsday<br><br>3. Superman talking to Darksied. I live in a world made of cardboard always taking<br>care of not hurt someone, but you can take it. Cant you bigman. What we have is rare<br>opportunity to cut ends loose and see how powerful I am.<br><br>4. I am Diana of Themyscira, daughter of Hipolita. I wont be denied<br><br>5. In brightest day, in blackest night, no evil shall escape my sight. Let those who worship evil&#39;s 	  might, beware my power, Green Lantern&#39;s light.<br><br>6. Darksied fighting with Trigon along side of Justice League and Justice League Dark."
@TheOnlyDominator,2022-07-29T00:38:45Z,2022-07-29T00:38:45Z,0,It releases on my birthday! Damn! Can&#39;t wait! He looks badass!
@harmlesslyeccentric5117,2022-07-28T23:13:41Z,2022-07-28T23:13:41Z,1,DC trying to be significant again. :-D
@Undecided_Username,2022-07-28T21:27:13Z,2022-07-28T21:27:13Z,0,So this is the third yellow lightning bolt symboled character then.
@nc1237,2022-07-28T17:32:22Z,2022-07-28T17:32:22Z,0,That is an awesome movie hero’s and villains 🦸🏻 🦹‍♂️👍❤️
@shahzadamuhammadaliofficial,2022-07-28T17:28:37Z,2022-07-28T17:28:37Z,4,Why DC movies are so yellow background
@lianggao8378,2022-07-28T17:13:19Z,2022-07-28T17:13:19Z,0,It feels better when the Rock plays villain.
@syogei2822,2022-07-28T16:39:22Z,2022-07-28T16:39:22Z,2,"Wtf, ill cancel these creation, actor must be black causr thisis black adam"
@ahmady9612,2022-07-28T15:48:36Z,2022-07-28T15:48:36Z,2,The Rock is a very smart person in choosing works so far I love his films Let&#39;s see this masterpiece
@will-tv4646,2022-07-28T14:34:10Z,2022-07-28T14:34:10Z,2,Shouldn’t he have an accent?
@cole6843,2022-07-28T14:00:09Z,2022-07-28T14:00:09Z,2,Imagine black Adam vs peacemaker
@ceaserbs963,2022-07-28T12:42:40Z,2022-07-28T12:43:35Z,2,Vfx and story line is far better than marvel nowdays
@Gmack_Brick_City,2022-07-28T12:33:26Z,2022-07-28T12:33:26Z,1,The Rock On Steroids
@akaboom1838,2022-07-28T10:31:41Z,2022-07-28T10:31:41Z,1,Is the black Adam is the rock
@PLANKTON-666,2022-07-28T10:14:06Z,2022-07-28T10:14:06Z,0,OMG
@albinsebastian9974,2022-07-28T09:51:29Z,2022-07-28T09:51:39Z,0,Injustice Superman<br>Needed
@TobiasBoon-vr3mk,2022-07-28T09:23:59Z,2022-07-28T09:23:59Z,0,The rock dont need the powers of Shazaam... Shazaam needs the powers of the rock 😎
@Aaarffdj,2022-07-28T09:11:43Z,2022-07-28T09:11:43Z,0,Black Adam Kneels befor no one he will kneel befor Mother every superhero has a weekness
@R0B3RTP4UL50N,2022-07-28T06:06:29Z,2022-07-28T06:06:29Z,0,I really like the part where Black Adam auditioned for Megadeth and got the gig as their drummer.
@KuntaKinteToby,2022-07-28T05:31:34Z,2022-07-28T05:31:34Z,0,If Dwayne can&#39;t propel DC beyond Marvel no one can
@zakdean3002,2022-07-28T05:18:52Z,2022-07-28T05:21:48Z,0,"Hawk man! I hope DC has success with lower profile characters. It’d be dope to see Blue Beetle, Raven, etc."
@cg.man_aka_kevin,2022-07-28T05:08:34Z,2022-07-28T05:08:34Z,2,Fun fact : He doesn&#39;t need muscle suit... 😂😂😂
@thisisme____4313,2022-07-28T04:12:18Z,2022-07-28T04:12:18Z,0,Literally an isekai
@IndieComicsandReviews,2022-07-28T03:37:58Z,2022-07-28T03:37:58Z,0,This could be the best thing The Rock has ever made. Can&#39;t wait.
@KahlevN,2022-07-28T03:00:42Z,2022-07-28T03:00:42Z,0,"This and Shazam are pretty much the only thing holding up the DCEU at this point. For their sake I hope it succeeds, what else have they got at this point?"
@revolvency,2022-07-28T02:27:47Z,2022-07-28T02:27:47Z,0,it&#39;s Adaming time
@bigghoww,2022-07-28T00:46:17Z,2022-07-28T00:46:17Z,0,I hope this is the start of the DCU taking out the woke WMCU
@himanshubaliyan3384,2022-07-27T16:15:33Z,2022-07-27T16:15:33Z,0,I am a big fan of The Rock and I am waiting for black Adam so excitedly
@daakunonua8844,2022-07-27T14:54:48Z,2022-07-27T14:54:48Z,0,After superman batman this is the one
@dotdouble,2022-07-27T12:10:11Z,2022-07-27T12:10:11Z,2,Now is the time for DC to crush it. Marvel has been putting out some really mediocre movies. I have multiverse fatigue.
@deviprasadsamal3614,2022-07-27T11:02:42Z,2022-07-27T11:02:42Z,1,How come all the DC movies trailers has super duper Music 🙄🙄
@siddhantpatil292,2022-07-27T10:17:15Z,2022-07-27T10:17:15Z,0,Bring our Man of Steel!
@therealCamoron,2022-07-27T09:12:26Z,2022-07-27T09:12:26Z,0,This looks fun but I hope this isn&#39;t the future lead for DC&#39;s extended universe. I don&#39;t want an antihero in charge. I want a real hero. Not someone who says he kills people in the trailer.
@madness9298,2022-07-27T08:56:37Z,2022-07-27T08:56:37Z,0,Rock gonna change the face of DC😇😇😇 it will be true...
@shijowilson,2022-07-27T07:21:15Z,2022-07-27T07:21:15Z,3,"I felt that when he said, &quot;it&#39;s cooking time.&quot; Truly a scene in the movie"
@zaragachizanparo4948,2022-07-27T06:13:29Z,2022-07-27T06:13:29Z,2,"So, are we gonna see Black Adam impale children with his fists like how he did in the comics?"
@haydenhull2409,2022-07-27T04:56:16Z,2022-07-27T04:56:33Z,0,Saitama=bald+limitless power <br>Black Adam=bald+limitless power
@nicknelson634,2022-07-27T03:44:15Z,2022-07-27T03:44:15Z,0,"Nice, another movie where Dwayne Johnson plays Dwayne Johnson. Pass"
@wandersonalves9582,2022-07-27T03:09:58Z,2022-07-27T03:09:58Z,0,🖤⚡🖤⚡🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
@Wave_Boi,2022-07-27T01:50:24Z,2022-07-27T01:50:24Z,0,Look how built Black Adam is compared to Shazam...
@henrysokol3466,2022-07-27T01:09:24Z,2022-07-27T01:09:24Z,0,I like that DC seems to be discretely building a cast for a Justice Society movie.<br> <br>But is anyone else surprised and disappointed Dwayne Johnson didn&#39;t re-adopt his classic hairstyle for this?  It&#39;s almost <b>identical</b> to Black Adam&#39;s.<br>And he&#39;s a serious Captain Marvel fan who&#39;s wanted to play Black Adam for a while... so I doubt he would&#39;ve minded.
@angkasah1,2022-07-26T23:44:01Z,2022-07-26T23:44:01Z,0,October 2021?
@trivonnereid8877,2022-07-26T23:41:11Z,2022-07-26T23:41:11Z,0,black adam is what the dceu needs to make a comeback
@trivonnereid8877,2022-07-26T23:40:32Z,2022-07-26T23:40:32Z,0,&quot;Heroes don&#39;t kill &quot; &quot;no but i do&quot;
@Gracitagouv,2022-07-26T20:34:16Z,2022-07-26T20:34:16Z,0,I just met BAE 😅😍
@scientistsupreme5211,2022-07-26T19:18:02Z,2022-07-26T19:18:02Z,0,If i don&#39;t  see him in Shazam:Fury of the gods Dceu is finished.
@AA99086,2022-07-26T19:15:58Z,2022-07-26T19:15:58Z,0,A DC movie that looks like a Marvel movie. Count me in
@umeshwarkumar5509,2022-07-26T16:34:04Z,2022-07-26T16:34:04Z,0,Movie kb aa rha hai
@StoneRaptorTitan,2022-07-26T13:43:22Z,2022-07-26T13:43:22Z,0,I AM FAN OF THE ROCK!!!
@Gleiverx5,2022-07-26T12:13:14Z,2022-07-26T12:13:14Z,0,Doctor Fate is gonna Be in the Black Adam movie and I pretty liked the theme music DC Need to show The true power of doctor fate so some Doctor strange fan boys who say doctor strange beat Fate can know about fate<br>I am excited for The  movie
@DarkBullGamer,2022-07-26T11:10:27Z,2022-07-26T11:10:27Z,0,Black Adam vs Superman❤️🔥🔥<br>Rock vs Henry🔥🔥🔥🔥<br>This is what we want🤩🤩
@gurpreetbajwa2871,2022-07-26T11:00:25Z,2022-07-26T11:00:25Z,2,Black Adam trailer after more than 1 month views 22m and black Panther teaser after a day 22 m power of marvel
